0,1,2,3,4
0.8810261,0.8730206,0.5101866,0.48694435,0.8485491
0.70881444,0.78505164,-0.57806766,-0.558719,0.9010978
0.8098955,0.8370302,0.056066122,0.04578102,0.87130284
-1.7726914,-1.6348455,-2.3677976,-2.3141184,-1.3844355
0.41345155,0.49974194,-0.83187354,-0.7957139,0.6358505
0.76651704,0.83523667,-0.46182835,-0.44892886,0.93822885
0.8344042,0.7503594,1.3622725,1.3778081,0.59984094
0.88128084,0.8087093,1.2603029,1.2646605,0.6767928
0.45338848,0.53486115,-0.7565352,-0.72475344,0.6625954
0.39953607,0.44118708,-0.30834144,-0.29956406,0.504356
-2.2740362,-2.509974,1.5815501,1.5914401,-2.8668842
0.82637376,0.8514639,0.08835872,0.076566175,0.88220274
-1.0997376,-1.3235722,1.9429532,2.0128162,-1.6777117
-2.0825076,-2.0288951,-1.4971197,-1.5294875,-1.9123821
0.7097927,0.7773309,-0.47382137,-0.45939505,0.8791165
0.5850237,0.6167662,-0.10536322,-0.10625215,0.6613688
0.12880678,0.21134049,-0.9154759,-0.87455213,0.3448695
0.67161286,0.59152,1.2292339,1.2329688,0.45026815
0.6398702,0.5850633,0.9286185,0.9162706,0.4863499
0.12570839,0.20548159,-0.8839584,-0.8450012,0.33451173
0.74216557,0.68835413,0.97006774,0.9575373,0.5898401
0.47612208,0.50999075,-0.18128376,-0.1783769,0.5594792
0.12986813,0.028091807,1.2054113,1.2080722,-0.14117843
0.8176549,0.7809521,0.8132331,0.79387,0.7098144
0.23716359,0.23619385,0.1177142,0.10896928,0.23153439
0.7293514,0.7186052,0.46494436,0.4461759,0.6915616
0.035731144,-0.1291249,1.8302089,1.8973182,-0.40218636
0.49059063,0.50513965,0.05336799,0.047051758,0.52271676
0.551305,0.6061245,-0.39504817,-0.3825671,0.68901026
0.8155655,0.8473302,0.0034912052,-0.0049336925,0.8891278
0.76825505,0.76306796,0.419146,0.40012315,0.7446811
-0.18347344,-0.24080274,0.57223225,0.55256975,-0.33236706
0.7333894,0.79316527,-0.37021238,-0.36102572,0.88193274
-0.098943904,-0.08206579,-0.24153328,-0.24165249,-0.05303506
0.46735016,0.35412344,1.4886018,1.5166607,0.16067046
0.7643282,0.7552618,0.46280843,0.44330415,0.7305292
0.85536844,0.78332645,1.239168,1.2418361,0.6527151
0.17167856,0.17562339,0.03054209,0.024003178,0.1799156
0.659468,0.6453604,0.4696359,0.452089,0.6136727
0.1752751,0.24563983,-0.75007796,-0.7187294,0.3586612
0.83026433,0.7561671,1.2480292,1.2518079,0.6224981
-2.5729625,-2.7602158,0.96362376,0.90798527,-3.0327039
0.61507267,0.65820557,-0.22658801,-0.2225259,0.721129
0.57031816,0.571364,0.24950555,0.23691073,0.565731
-4.2583055,-4.313371,-1.1214331,-1.309052,-4.34687
0.39745533,0.2562132,1.7528493,1.8152376,0.01651903
0.5957843,0.65876925,-0.47179857,-0.4559508,0.754492
-0.43969864,-0.4248884,-0.36691293,-0.370433,-0.3946425
0.13936971,0.14863487,-0.046127588,-0.050305814,0.16207813
0.47408,0.4766821,0.1856361,0.17531776,0.474864
-0.69518304,-0.5703873,-1.7793938,-1.6981283,-0.35677058
0.04910449,0.05641268,-0.063991465,-0.06869102,0.06783527
0.5972848,0.5838163,0.43188298,0.4156277,0.5539748
-0.4669657,-0.52759856,0.48424634,0.45927075,-0.62067705
-0.7434415,-0.8221151,0.56518537,0.5346323,-0.9410005
0.3715133,0.41754648,-0.3729328,-0.36105403,0.48823524
0.24590687,0.10948442,1.6300921,1.6726243,-0.11927322
-0.35114142,-0.47350192,1.2121912,1.2113028,-0.6698875
0.8993978,0.82833576,1.2539933,1.2575117,0.6986588
0.77360064,0.67405707,1.49997,1.5327289,0.4981813
0.6377808,0.63770795,0.29482254,0.28042313,0.6294172
0.3317027,0.38280302,-0.451103,-0.4353729,0.4623063
-3.5631242,-3.400083,-3.2695582,-3.371443,-3.0849178
-0.758083,-0.6989586,-1.0234314,-1.0021515,-0.59183276
0.39108753,0.45384434,-0.5625139,-0.54084677,0.55172074
0.80835605,0.7363698,1.2119426,1.2128729,0.6065761
-2.105518,-2.1249607,-0.6688382,-0.73796606,-2.127954
0.34473863,0.3885082,-0.35848,-0.34738344,0.45585626
0.5382392,0.5788456,-0.23224823,-0.22734411,0.63858503
0.6781978,0.7311088,-0.31383562,-0.30649215,0.8093146
0.77949303,0.82900196,-0.22595167,-0.2240955,0.9003561
0.4760436,0.5289852,-0.40727666,-0.39378205,0.60973036
0.21625145,0.09397456,1.4660704,1.4900286,-0.11062039
-1.061448,-1.1630588,0.6813814,0.645514,-1.3152736
0.4850857,0.35885498,1.6366278,1.6834519,0.14317547
0.047145676,-0.029062375,0.8868154,0.8746377,-0.15491746
0.60580975,0.6302263,-0.008896465,-0.013756235,0.6625493
0.6668023,0.73158705,-0.4607205,-0.44627705,0.82939756
0.6947885,0.70162636,0.24110381,0.2271479,0.7039895
-2.010462,-2.1201265,0.37171653,0.30176643,-2.2725646
0.74370104,0.7300326,0.5063348,0.4868765,0.69799244
0.55172855,0.6349408,-0.7325761,-0.70316285,0.7643289
0.8146204,0.8421204,0.05383936,0.043538425,0.87696713
0.6969642,0.66555053,0.68940204,0.67097837,0.60479164
0.25234058,0.3171765,-0.6498493,-0.62372947,0.42017668
0.6085721,0.6841521,-0.61597437,-0.5931656,0.80036074
0.72638404,0.77188194,-0.20301789,-0.20134772,0.8373515
0.118266955,0.17996205,-0.6727536,-0.6465399,0.2795305
-0.12270465,-0.1499129,0.25780788,0.24133612,-0.19283083
-1.3093159,-1.4050673,0.5124376,0.46649987,-1.544229
0.84504044,0.86328423,0.17937367,0.16411689,0.8825256
0.4518506,0.43664342,0.3826456,0.36823294,0.40579844
0.82065004,0.7925504,0.71466255,0.6935358,0.7356484
-2.4082606,-2.2657962,-2.6539876,-2.6439993,-1.9989905
0.21327949,0.19972517,0.2526054,0.24026223,0.17473067
0.5100124,0.45731187,0.84049666,0.82708764,0.3638508
0.55382127,0.44909573,1.439597,1.4628513,0.26849824
-1.9936979,-1.8410003,-2.6260164,-2.573514,-1.5630941
-0.22889055,-0.23858216,0.009506318,-0.002939817,-0.25134522
0.8738287,0.8759927,0.38550135,0.36422968,0.8684243
-1.7238259,-1.8026868,0.1531366,0.090170614,-1.9084183
0.46193638,0.52966845,-0.5894491,-0.56657124,0.634826
0.4922798,0.3996794,1.2767482,1.2849485,0.24030073
0.5021824,0.37547514,1.650237,1.6993216,0.1586579
-0.34933877,-0.25948974,-1.2133139,-1.1622242,-0.10772103
-3.1566186,-3.2976463,0.2404507,0.12931845,-3.4863229
0.6660271,0.7412209,-0.5850725,-0.56464547,0.8560717
0.8178208,0.7709766,0.93051577,0.9146751,0.6830003
0.37349975,0.34706885,0.47526178,0.4600172,0.29879183
-0.026269726,-0.015004428,-0.14384747,-0.14668033,0.003901124
0.73202026,0.7279829,0.38753933,0.36978713,0.7119547
0.7752605,0.82319427,-0.20911111,-0.20793365,0.8920249
0.6397085,0.68077004,-0.19061361,-0.18839218,0.7400189
-3.312713,-3.3443296,-1.0116138,-1.1440412,-3.351348
0.22997041,0.19822201,0.4694063,0.45399848,0.14312214
0.8129066,0.8520276,-0.08595511,-0.0907368,0.9059585
0.38093027,0.4019683,-0.07367585,-0.07519079,0.43156797
-0.36755046,-0.29539472,-1.0105991,-0.97427386,-0.17233084
-0.26357344,-0.32183665,0.5470383,0.5260306,-0.4138074
0.88131684,0.8163447,1.1739451,1.1705871,0.69718087
0.72495335,0.7532462,0.0013763506,-0.005355423,0.79049706
0.064825825,0.13647294,-0.81451595,-0.7805359,0.25297555
-0.018432744,0.06580742,-1.0012528,-0.9567189,0.20400359
0.357261,0.44494498,-0.8738957,-0.8350389,0.584035
0.6014147,0.67434746,-0.5877191,-0.56620735,0.786308
0.25922704,0.35244948,-0.98392636,-0.9384089,0.5018104
0.50628185,0.5555467,-0.3497757,-0.33921885,0.62989336
0.34873575,0.2760788,0.98718727,0.97916484,0.15186013
-0.8286669,-0.70917326,-1.7721268,-1.6981515,-0.5023093
0.59235376,0.55476093,0.70850927,0.6919485,0.48516297
-0.9660772,-0.858635,-1.6849644,-1.6258669,-0.66954285
-0.24471241,-0.36149952,1.1991782,1.1986029,-0.55019534
0.1784883,0.18389076,0.016779492,0.010771809,0.19045505
0.76913977,0.8388066,-0.4720125,-0.45868993,0.9433307
0.78533477,0.830266,-0.16856219,-0.16933458,0.8940713
0.6400955,0.6576248,0.08872114,0.0800419,0.67821914
0.73670393,0.73597693,0.35082102,0.33363536,0.7253581
0.6864498,0.65190256,0.7203102,0.70240784,0.58609664
-2.7044148,-2.7538445,-0.57341224,-0.67650044,-2.7980592
0.7308396,0.6613998,1.1411353,1.1379232,0.5370404
-0.3801652,-0.47191334,0.8673634,0.84992915,-0.61737853
0.18297563,0.07648326,1.28106,1.2890751,-0.10138729
0.47562376,0.4019,1.0600607,1.054746,0.2740996
0.6671646,0.68823457,0.059727088,0.051700864,0.7143066
-1.6951395,-1.8192899,0.6590169,0.6065425,-1.9998097
-0.33218172,-0.48728657,1.566403,1.5955272,-0.73812115
-0.71727717,-0.82618046,0.9079339,0.88641495,-0.9951767
0.0948387,0.049426407,0.5630976,0.5465757,-0.026344309
0.7715398,0.84294033,-0.49157923,-0.47740006,0.9502598
0.7268194,0.68779045,0.7926581,0.775091,0.614
-0.91932553,-0.81417227,-1.6380966,-1.5800446,-0.6295129
0.26186323,0.24620351,0.29920962,0.28618664,0.21711881
0.70581144,0.75097436,-0.2086542,-0.20644419,0.81615037
-2.1050394,-2.0812495,-1.1618255,-1.2126889,-2.013331
0.43243986,0.47224095,-0.27139592,-0.26435632,0.5319682
0.18355359,0.2786239,-1.0398469,-0.9909904,0.4319343
0.27122355,0.22510806,0.652324,0.63695955,0.14577672
0.507803,0.5821594,-0.6472802,-0.62171274,0.69758874
-0.08763981,-0.20715249,1.2982957,1.3058314,-0.40262833
0.8207133,0.85576844,-0.033441864,-0.04051666,0.90290827
0.83466285,0.77724546,1.0610873,1.0510122,0.67142147
-1.1398762,-1.0832889,-1.1531297,-1.1433362,-0.9749926
0.47880206,0.35622445,1.594478,1.6354729,0.14685977
0.54404926,0.59046096,-0.2985104,-0.29059577,0.6596609
-0.8781882,-0.7872862,-1.4509425,-1.4052159,-0.62651396
0.71648186,0.7915084,-0.5600834,-0.54171413,0.9054677
-0.06026801,0.032037597,-1.1156411,-1.0642445,0.18393649
-0.59972924,-0.7894214,1.8082209,1.8636725,-1.0939999
0.4144287,0.49584737,-0.7735686,-0.74057734,0.62397385
0.8510611,0.84881634,0.4262221,0.40493998,0.83426005
-0.077762194,-0.033025246,-0.55929875,-0.5429767,0.04133726
-0.25489622,-0.26314515,-0.01864764,-0.030801967,-0.2731796
0.82267183,0.8453488,0.11542836,0.10277869,0.87215847
0.6248625,0.5838334,0.7639667,0.7477036,0.5081308
-0.11288833,-0.20908268,1.0345412,1.0264915,-0.36564094
-3.2417634,-3.1624475,-2.2268753,-2.323352,-2.9883864
0.31409484,0.37574843,-0.5842935,-0.5615394,0.47277847
-0.26802745,-0.3808527,1.1462204,1.1422607,-0.5626776
0.2930043,0.35935035,-0.6494627,-0.62318057,0.46431535
0.8563088,0.7719844,1.3782493,1.3957539,0.6205981
-1.8268104,-1.8253367,-0.7939711,-0.8432345,-1.7978327
0.7055346,0.7762548,-0.513658,-0.49727884,0.8832851
0.41054133,0.32180554,1.1945602,1.1970477,0.17007364
-0.29148075,-0.26283768,-0.46401894,-0.45826495,-0.21195439
0.012228467,0.07224709,-0.7000589,-0.6738292,0.17042354
0.6523378,0.5852682,1.0735623,1.0673783,0.46600768
-0.1100657,-0.011998111,-1.2063825,-1.1497068,0.14999165
0.629795,0.57132983,0.965119,0.9542491,0.46666
0.2641321,0.33671758,-0.73647064,-0.70536506,0.45223963
0.41882247,0.3149901,1.3635412,1.3789263,0.13799432
-4.1877885,-3.9855974,-3.8718657,-4.060717,-3.5999098
0.73410946,0.7464649,0.19511308,0.18173988,0.75738376
0.25793365,0.2212989,0.5381988,0.52255845,0.15777835
-0.7295034,-0.6378928,-1.3970023,-1.3477166,-0.4780354
0.65799606,0.6932565,-0.11315087,-0.11443696,0.7427772
-1.4596761,-1.5176333,0.030635502,-0.022125676,-1.592624
0.7070662,0.7555863,-0.24805087,-0.24409856,0.8262377
-1.9808013,-1.8448777,-2.4226956,-2.3846395,-1.594713
0.8214743,0.8173525,0.433478,0.41292283,0.800042
-0.6004815,-0.51376265,-1.2839895,-1.2372314,-0.36369208
-1.7351128,-1.6484082,-1.7479895,-1.7379984,-1.4823933
-0.052942425,-0.019428497,-0.41622964,-0.4070479,0.036258936
